cycle,scheduled_ns,start_ns,finish_ns,jitter_us,execution_us,response_us,deadline_miss
393,9987846911950,9987846993056,9987847076806,81.106,83.750,164.856,0
394,9987866911950,9987866995595,9987867079449,83.645,83.854,167.499,0
395,9987886911950,9987887022301,9987887107145,110.351,84.844,195.195,0
396,9987906911950,9987906992914,9987907076767,80.964,83.853,164.817,0
397,9987926911950,9987927034932,9987927133994,122.982,99.062,222.044,0
398,9987946911950,9987947043409,9987947127887,131.459,84.478,215.937,0
399,9987966911950,9987967022771,9987967107041,110.821,84.270,195.091,0
400,9987986911950,9987987124372,9987987208903,212.422,84.531,296.953,0
401,9988006911950,9988006980923,9988007037173,68.973,56.250,125.223,0
402,9988026911950,9988026982264,9988027038097,70.314,55.833,126.147,0
403,9988046911950,9988046981158,9988047037043,69.208,55.885,125.093,0
404,9988066911950,9988066980624,9988067036457,68.674,55.833,124.507,0
405,9988086911950,9988086979830,9988087035715,67.880,55.885,123.765,0
406,9988106911950,9988106988828,9988107072577,76.878,83.749,160.627,0
407,9988126911950,9988126986002,9988127069856,74.052,83.854,157.906,0
408,9988146911950,9988146985261,9988147069114,73.311,83.853,157.164,0
409,9988166911950,9988166985508,9988167069310,73.558,83.802,157.360,0
410,9988186911950,9988186988829,9988187072630,76.879,83.801,160.680,0
411,9988206911950,9988206991368,9988207075274,79.418,83.906,163.324,0
412,9988226911950,9988226986199,9988227070105,74.249,83.906,158.155,0
413,9988246911950,9988246990353,9988247074311,78.403,83.958,162.361,0
414,9988266911950,9988266992684,9988267076485,80.734,83.801,164.535,0
415,9988286911950,9988286993973,9988287077775,82.023,83.802,165.825,0
416,9988306911950,9988306989794,9988307073647,77.844,83.853,161.697,0
417,9988326911950,9988326989937,9988327073687,77.987,83.750,161.737,0
418,9988346911950,9988346991904,9988347075705,79.954,83.801,163.755,0
419,9988366911950,9988366993089,9988367076890,81.139,83.801,164.940,0
420,9988386911950,9988386991513,9988387075315,79.563,83.802,163.365,0
421,9988406911950,9988407005407,9988407089104,93.457,83.697,177.154,0
422,9988426911950,9988426989613,9988427073415,77.663,83.802,161.465,0
423,9988446911950,9988446991579,9988447075381,79.629,83.802,163.431,0
424,9988466911950,9988466992140,9988467075889,80.190,83.749,163.939,0
425,9988486911950,9988486988689,9988487072491,76.739,83.802,160.541,0
426,9988506911950,9988506988885,9988507072634,76.935,83.749,160.684,0
427,9988526911950,9988526989237,9988527072986,77.287,83.749,161.036,0
428,9988546911950,9988546988547,9988547072296,76.597,83.749,160.346,0
429,9988566911950,9988566989159,9988567072961,77.209,83.802,161.011,0
430,9988586911950,9988586991282,9988587075083,79.332,83.801,163.133,0
431,9988606911950,9988606991686,9988607075487,79.736,83.801,163.537,0
432,9988626911950,9988626990058,9988627073860,78.108,83.802,161.910,0
433,9988646911950,9988646992441,9988647076295,80.491,83.854,164.345,0
434,9988666911950,9988666991856,9988667075709,79.906,83.853,163.759,0
435,9988686911950,9988686992572,9988687076373,80.622,83.801,164.423,0
436,9988706911950,9988706991309,9988707075059,79.359,83.750,163.109,0
437,9988726911950,9988726989057,9988727072806,77.107,83.749,160.856,0
438,9988746911950,9988746990971,9988747074825,79.021,83.854,162.875,0
439,9988766911950,9988766992677,9988767076479,80.727,83.802,164.529,0
440,9988786911950,9988786991310,9988787075112,79.360,83.802,163.162,0
441,9988806911950,9988806991193,9988807074995,79.243,83.802,163.045,0
442,9988826911950,9988826983993,9988827067742,72.043,83.749,155.792,0
443,9988846911950,9988846988251,9988847071948,76.301,83.697,159.998,0
444,9988866911950,9988866994280,9988867078081,82.330,83.801,166.131,0
445,9988886911950,9988886991559,9988887075308,79.609,83.749,163.358,0
446,9988906911950,9988906991129,9988907074879,79.179,83.750,162.929,0
447,9988926911950,9988926988669,9988927072470,76.719,83.801,160.520,0
448,9988946911950,9988947000791,9988947084749,88.841,83.958,172.799,0
449,9988966911950,9988966990466,9988967074320,78.516,83.854,162.370,0
450,9988986911950,9988987037016,9988987123317,125.066,86.301,211.367,0
451,9989006911950,9989007014920,9989007099138,102.970,84.218,187.188,0
452,9989026911950,9989027035271,9989027098813,123.321,63.542,186.863,0
453,9989046911950,9989046981717,9989047044581,69.767,62.864,132.631,0
454,9989066911950,9989066981704,9989067044725,69.754,63.021,132.775,0
455,9989086911950,9989086980025,9989087042889,68.075,62.864,130.939,0
456,9989106911950,9989106979544,9989107042408,67.594,62.864,130.458,0
457,9989126911950,9989126982552,9989127054322,70.602,71.770,142.372,0
458,9989146911950,9989146982070,9989147053893,70.120,71.823,141.943,0
459,9989166911950,9989166985495,9989167057317,73.545,71.822,145.367,0
460,9989186911950,9989186988867,9989187060690,76.917,71.823,148.740,0
461,9989206911950,9989206989115,9989207060938,77.165,71.823,148.988,0
462,9989226911950,9989227029779,9989227101654,117.829,71.875,189.704,0
463,9989246911950,9989246995652,9989247079506,83.702,83.854,167.556,0
464,9989266911950,9989266993660,9989267077514,81.710,83.854,165.564,0
465,9989286911950,9989286990366,9989287074116,78.416,83.750,162.166,0
466,9989306911950,9989306992697,9989307076499,80.747,83.802,164.549,0
467,9989326911950,9989327019455,9989327103257,107.505,83.802,191.307,0
468,9989346911950,9989346989807,9989347073609,77.857,83.802,161.659,0
469,9989366911950,9989366995940,9989367079950,83.990,84.010,168.000,0
470,9989386911950,9989386992542,9989387076396,80.592,83.854,164.446,0
471,9989406911950,9989406993362,9989407077164,81.412,83.802,165.214,0
472,9989426911950,9989427025485,9989427109286,113.535,83.801,197.336,0
473,9989446911950,9989446990785,9989447074534,78.835,83.749,162.584,0
474,9989466911950,9989466985043,9989467068845,73.093,83.802,156.895,0
475,9989486911950,9989486989718,9989487073415,77.768,83.697,161.465,0
476,9989506911950,9989506988559,9989507072413,76.609,83.854,160.463,0
477,9989526911950,9989526989432,9989527073233,77.482,83.801,161.283,0
478,9989546911950,9989546989263,9989547073064,77.313,83.801,161.114,0
479,9989566911950,9989566992375,9989567076177,80.425,83.802,164.227,0
480,9989586911950,9989586988821,9989587072622,76.871,83.801,160.672,0
481,9989606911950,9989606989016,9989607072818,77.066,83.802,160.868,0
482,9989626911950,9989626990149,9989627073951,78.199,83.802,162.001,0
483,9989646911950,9989646989043,9989647072844,77.093,83.801,160.894,0
484,9989666911950,9989666991582,9989667075331,79.632,83.749,163.381,0
485,9989686911950,9989686992663,9989687076465,80.713,83.802,164.515,0
486,9989706911950,9989706991817,9989707075618,79.867,83.801,163.668,0
487,9989726911950,9989726991440,9989727075241,79.490,83.801,163.291,0
488,9989746911950,9989746984708,9989747068510,72.758,83.802,156.560,0
489,9989766911950,9989766992508,9989767076309,80.558,83.801,164.359,0
490,9989786911950,9989786991558,9989787075255,79.608,83.697,163.305,0
491,9989806911950,9989806991180,9989807074982,79.230,83.802,163.032,0
492,9989826911950,9989826991949,9989827075698,79.999,83.749,163.748,0
493,9989846911950,9989846984801,9989847068602,72.851,83.801,156.652,0
494,9989866911950,9989866988954,9989867072704,77.004,83.750,160.754,0
495,9989886911950,9989886991337,9989887075087,79.387,83.750,163.137,0
496,9989906911950,9989906991637,9989907075387,79.687,83.750,163.437,0
497,9989926911950,9989926991677,9989927075478,79.727,83.801,163.528,0
498,9989946911950,9989947001403,9989947085361,89.453,83.958,173.411,0
499,9989966911950,9989966985766,9989967069515,73.816,83.749,157.565,0
500,9989986911950,9989986984763,9989987068513,72.813,83.750,156.563,0
501,9990006911950,9990006992563,9990007076521,80.613,83.958,164.571,0
502,9990026911950,9990027002238,9990027086456,90.288,84.218,174.506,0
503,9990046911950,9990047028371,9990047100870,116.421,72.499,188.920,0
504,9990066911950,9990067035389,9990067109087,123.439,73.698,197.137,0
505,9990086911950,9990086996627,9990087069282,84.677,72.655,157.332,0
506,9990106911950,9990106983333,9990107055155,71.383,71.822,143.205,0
507,9990126911950,9990126983320,9990127055142,71.370,71.822,143.192,0
508,9990146911950,9990146981016,9990147043880,69.066,62.864,131.930,0
509,9990166911950,9990166979597,9990167042461,67.647,62.864,130.511,0
510,9990186911950,9990186980782,9990187043594,68.832,62.812,131.644,0
511,9990206911950,9990206979779,9990207042696,67.829,62.917,130.746,0
512,9990226911950,9990226979037,9990227041954,67.087,62.917,130.004,0
513,9990246911950,9990246992358,9990247076264,80.408,83.906,164.314,0
514,9990266911950,9990266994637,9990267078438,82.687,83.801,166.488,0
515,9990286911950,9990286992176,9990287076030,80.226,83.854,164.080,0
516,9990306911950,9990306993518,9990307077319,81.568,83.801,165.369,0
517,9990326911950,9990326991994,9990327075848,80.044,83.854,163.898,0
518,9990346911950,9990347021825,9990347106721,109.875,84.896,194.771,0
519,9990366911950,9990366990563,9990367074416,78.613,83.853,162.466,0
520,9990386911950,9990386994092,9990387077893,82.142,83.801,165.943,0
521,9990406911950,9990406992204,9990407076005,80.254,83.801,164.055,0
522,9990426911950,9990426993702,9990427077503,81.752,83.801,165.553,0
523,9990446911950,9990447002908,9990447087751,90.958,84.843,175.801,0
524,9990466911950,9990466993155,9990467076957,81.205,83.802,165.007,0
525,9990486911950,9990486993351,9990487077205,81.401,83.854,165.255,0
526,9990506911950,9990506988546,9990507072348,76.596,83.802,160.398,0
527,9990526911950,9990526991659,9990527075460,79.709,83.801,163.510,0
528,9990546911950,9990546987219,9990547071073,75.269,83.854,159.123,0
