cycle,scheduled_ns,start_ns,finish_ns,jitter_us,execution_us,response_us,deadline_miss
681,11314741827496,11314741889280,11314741925165,61.784,35.885,97.669,0
682,11314761827496,11314761888141,11314761924026,60.645,35.885,96.530,0
683,11314781827496,11314781889501,11314781925387,62.005,35.886,97.891,0
684,11314801827496,11314801888778,11314801924664,61.282,35.886,97.168,0
685,11314821827496,11314821888316,11314821924253,60.820,35.937,96.757,0
686,11314841827496,11314841888583,11314841924468,61.087,35.885,96.972,0
687,11314861827496,11314861930516,11314861967235,103.020,36.719,139.739,0
688,11314881827496,11314881899377,11314881935939,71.881,36.562,108.443,0
689,11314901827496,11314901896154,11314901932820,68.658,36.666,105.324,0
690,11314921827496,11314921889546,11314921925639,62.050,36.093,98.143,0
691,11314941827496,11314941918979,11314941955177,91.483,36.198,127.681,0
692,11314961827496,11314961892527,11314961928673,65.031,36.146,101.177,0
693,11314981827496,11314981889409,11314981925346,61.913,35.937,97.850,0
694,11315001827496,11315001890509,11315001926446,63.013,35.937,98.950,0
695,11315021827496,11315021889213,11315021925150,61.717,35.937,97.654,0
696,11315041827496,11315041889323,11315041925261,61.827,35.938,97.765,0
697,11315061827496,11315061889121,11315061925059,61.625,35.938,97.563,0
698,11315081827496,11315081889388,11315081925326,61.892,35.938,97.830,0
699,11315101827496,11315101889134,11315101925071,61.638,35.937,97.575,0
700,11315121827496,11315121889453,11315121925338,61.957,35.885,97.842,0
701,11315141827496,11315141890188,11315141926074,62.692,35.886,98.578,0
702,11315161827496,11315161889934,11315161925820,62.438,35.886,98.324,0
703,11315181827496,11315181889524,11315181925409,62.028,35.885,97.913,0
704,11315201827496,11315201890051,11315201925937,62.555,35.886,98.441,0
705,11315221827496,11315221888703,11315221924641,61.207,35.938,97.145,0
706,11315241827496,11315241888345,11315241924283,60.849,35.938,96.787,0
707,11315261827496,11315261888508,11315261924393,61.012,35.885,96.897,0
708,11315281827496,11315281888566,11315281924504,61.070,35.938,97.008,0
709,11315301827496,11315301888260,11315301924197,60.764,35.937,96.701,0
710,11315321827496,11315321888475,11315321924412,60.979,35.937,96.916,0
711,11315341827496,11315341888117,11315341924054,60.621,35.937,96.558,0
712,11315361827496,11315361888071,11315361923956,60.575,35.885,96.460,0
713,11315381827496,11315381888390,11315381924275,60.894,35.885,96.779,0
714,11315401827496,11315401888136,11315401924021,60.640,35.885,96.525,0
715,11315421827496,11315421889496,11315421925433,62.000,35.937,97.937,0
716,11315441827496,11315441888305,11315441924190,60.809,35.885,96.694,0
717,11315461827496,11315461888103,11315461923988,60.607,35.885,96.492,0
718,11315481827496,11315481888161,11315481924098,60.665,35.937,96.602,0
719,11315501827496,11315501888480,11315501924365,60.984,35.885,96.869,0
720,11315521827496,11315521888069,11315521923955,60.573,35.886,96.459,0
721,11315541827496,11315541888128,11315541924013,60.632,35.885,96.517,0
722,11315561827496,11315561888343,11315561924228,60.847,35.885,96.732,0
723,11315581827496,11315581889130,11315581925015,61.634,35.885,97.519,0
724,11315601827496,11315601888095,11315601923980,60.599,35.885,96.484,0
725,11315621827496,11315621888310,11315621924195,60.814,35.885,96.699,0
726,11315641827496,11315641888316,11315641924201,60.820,35.885,96.705,0
727,11315661827496,11315661888114,11315661923999,60.618,35.885,96.503,0
728,11315681827496,11315681888277,11315681924214,60.781,35.937,96.718,0
729,11315701827496,11315701888179,11315701924116,60.683,35.937,96.620,0
730,11315721827496,11315721887925,11315721923810,60.429,35.885,96.314,0
731,11315741827496,11315741889285,11315741925170,61.789,35.885,97.674,0
732,11315761827496,11315761888198,11315761924083,60.702,35.885,96.587,0
733,11315781827496,11315781887944,11315781923881,60.448,35.937,96.385,0
734,11315801827496,11315801888210,11315801924096,60.714,35.886,96.600,0
735,11315821827496,11315821888373,11315821924258,60.877,35.885,96.762,0
736,11315841827496,11315841888015,11315841923952,60.519,35.937,96.456,0
737,11315861827496,11315861888021,11315861923906,60.525,35.885,96.410,0
738,11315881827496,11315881887975,11315881923861,60.479,35.886,96.365,0
739,11315901827496,11315901907409,11315901943711,79.913,36.302,116.215,0
740,11315921827496,11315921898457,11315921934967,70.961,36.510,107.471,0
741,11315941827496,11315941915546,11315941951744,88.050,36.198,124.248,0
742,11315961827496,11315961892376,11315961928573,64.880,36.197,101.077,0
743,11315981827496,11315981889465,11315981925351,61.969,35.886,97.855,0
744,11316001827496,11316001889159,11316001925097,61.663,35.938,97.601,0
745,11316021827496,11316021896874,11316021933072,69.378,36.198,105.576,0
746,11316041827496,11316041890318,11316041926307,62.822,35.989,98.811,0
747,11316061827496,11316070017211,11316070053149,8189.715,35.938,8225.653,0
748,11316081827496,11316081889601,11316081925486,62.105,35.885,97.990,0
749,11316101827496,11316101888983,11316101924868,61.487,35.885,97.372,0
750,11316121827496,11316121890916,11316121926853,63.420,35.937,99.357,0
751,11316141827496,11316141889204,11316141925089,61.708,35.885,97.593,0
752,11316161827496,11316161889366,11316161925251,61.870,35.885,97.755,0
753,11316181827496,11316181889268,11316181925154,61.772,35.886,97.658,0
754,11316201827496,11316201888858,11316201924743,61.362,35.885,97.247,0
755,11316221827496,11316221889489,11316221925375,61.993,35.886,97.879,0
756,11316241827496,11316241888506,11316241924443,61.010,35.937,96.947,0
757,11316261827496,11316261888356,11316261924241,60.860,35.885,96.745,0
758,11316281827496,11316281888467,11316281924404,60.971,35.937,96.908,0
759,11316301827496,11316301888317,11316301924202,60.821,35.885,96.706,0
760,11316321827496,11316321889469,11316321925354,61.973,35.885,97.858,0
761,11316341827496,11316341889475,11316341925360,61.979,35.885,97.864,0
762,11316361827496,11316361888961,11316361924898,61.465,35.937,97.402,0
763,11316381827496,11316381888030,11316381923915,60.534,35.885,96.419,0
764,11316401827496,11316401888400,11316401924338,60.904,35.938,96.842,0
765,11316421827496,11316421888094,11316421923979,60.598,35.885,96.483,0
766,11316441827496,11316441888361,11316441924246,60.865,35.885,96.750,0
767,11316461827496,11316461888419,11316461924357,60.923,35.938,96.861,0
768,11316481827496,11316481894207,11316481930092,66.711,35.885,102.596,0
769,11316501827496,11316501890724,11316501926609,63.228,35.885,99.113,0
770,11316521827496,11316521888699,11316521924636,61.203,35.937,97.140,0
771,11316541827496,11316541888341,11316541924226,60.845,35.885,96.730,0
772,11316561827496,11316561888295,11316561924180,60.799,35.885,96.684,0
773,11316581827496,11316581889864,11316581925801,62.368,35.937,98.305,0
774,11316601827496,11316601888360,11316601924245,60.864,35.885,96.749,0
775,11316621827496,11316621888105,11316621924043,60.609,35.938,96.547,0
776,11316641827496,11316641888216,11316641924101,60.720,35.885,96.605,0
777,11316661827496,11316661889316,11316661925201,61.820,35.885,97.705,0
778,11316681827496,11316681888177,11316681924062,60.681,35.885,96.566,0
779,11316701827496,11316701888495,11316701924381,60.999,35.886,96.885,0
780,11316721827496,11316721888033,11316721923918,60.537,35.885,96.422,0
781,11316741827496,11316741888091,11316741923977,60.595,35.886,96.481,0
782,11316761827496,11316761888358,11316761924243,60.862,35.885,96.747,0
783,11316781827496,11316781888104,11316781923989,60.608,35.885,96.493,0
784,11316801827496,11316801888058,11316801923944,60.562,35.886,96.448,0
785,11316821827496,11316821888898,11316821924783,61.402,35.885,97.287,0
786,11316841827496,11316841887915,11316841923852,60.419,35.937,96.356,0
787,11316861827496,11316861888025,11316861923910,60.529,35.885,96.414,0
788,11316881827496,11316881888292,11316881924177,60.796,35.885,96.681,0
789,11316901827496,11316901887934,11316901923819,60.438,35.885,96.323,0
790,11316921827496,11316921905336,11316921941742,77.840,36.406,114.246,0
791,11316941827496,11316941944196,11316942000394,116.700,56.198,172.898,0
792,11316961827496,11316961892953,11316961929098,65.457,36.145,101.602,0
793,11316981827496,11316981891396,11316981927282,63.900,35.886,99.786,0
794,11317001827496,11317001889632,11317001925517,62.136,35.885,98.021,0
795,11317021827496,11317021889586,11317021925471,62.090,35.885,97.975,0
796,11317041827496,11317041889645,11317041925530,62.149,35.885,98.034,0
797,11317061827496,11317061890224,11317061926109,62.728,35.885,98.613,0
798,11317081827496,11317081889553,11317081925490,62.057,35.937,97.994,0
799,11317101827496,11317101889403,11317101925340,61.907,35.937,97.844,0
800,11317121827496,11317121889357,11317121925295,61.861,35.938,97.799,0
801,11317141827496,11317141891655,11317141927541,64.159,35.886,100.045,0
802,11317161827496,11317161890360,11317161926297,62.864,35.937,98.801,0
803,11317181827496,11317181889168,11317181925053,61.672,35.885,97.557,0
804,11317201827496,11317201890216,11317201926101,62.720,35.885,98.605,0
805,11317221827496,11317221890118,11317221926055,62.622,35.937,98.559,0
806,11317241827496,11317241889499,11317241925385,62.003,35.886,97.889,0
807,11317261827496,11317261888464,11317261924349,60.968,35.885,96.853,0
808,11317281827496,11317281888418,11317281924304,60.922,35.886,96.808,0
809,11317301827496,11317301888946,11317301924883,61.450,35.937,97.387,0
810,11317321827496,11317321888066,11317321923952,60.570,35.886,96.456,0
811,11317341827496,11317341888281,11317341924166,60.785,35.885,96.670,0
812,11317361827496,11317361888600,11317361924537,61.104,35.937,97.041,0
813,11317381827496,11317381888606,11317381924544,61.110,35.938,97.048,0
814,11317401827496,11317401888300,11317401924185,60.804,35.885,96.689,0
815,11317421827496,11317421888358,11317421924244,60.862,35.886,96.748,0
816,11317441827496,11317441888313,11317441924198,60.817,35.885,96.702,0
817,11317461827496,11317461888371,11317461924256,60.875,35.885,96.760,0
818,11317481827496,11317481888377,11317481924263,60.881,35.886,96.767,0
819,11317501827496,11317501888384,11317501924269,60.888,35.885,96.773,0
820,11317521827496,11317521889328,11317521925213,61.832,35.885,97.717,0
821,11317541827496,11317541887980,11317541923865,60.484,35.885,96.369,0
822,11317561827496,11317561888038,11317561923923,60.542,35.885,96.427,0
823,11317581827496,11317581888044,11317581923930,60.548,35.886,96.434,0
824,11317601827496,11317601888832,11317601924717,61.336,35.885,97.221,0
825,11317621827496,11317621888057,11317621923942,60.561,35.885,96.446,0
826,11317641827496,11317641888011,11317641923897,60.515,35.886,96.401,0
827,11317661827496,11317661888174,11317661924059,60.678,35.885,96.563,0
828,11317681827496,11317681888076,11317681923961,60.580,35.885,96.465,0
829,11317701827496,11317701888082,11317701923968,60.586,35.886,96.472,0
830,11317721827496,11317721888349,11317721924234,60.853,35.885,96.738,0
831,11317741827496,11317741888095,11317741923980,60.599,35.885,96.484,0
832,11317761827496,11317761887945,11317761923882,60.449,35.937,96.386,0
833,11317781827496,11317781887899,11317781923785,60.403,35.886,96.289,0
834,11317801827496,11317801888166,11317801924051,60.670,35.885,96.555,0
835,11317821827496,11317821888016,11317821923901,60.520,35.885,96.405,0
836,11317841827496,11317841889429,11317841925314,61.933,35.885,97.818,0
837,11317861827496,11317861888185,11317861924070,60.689,35.885,96.574,0
838,11317881827496,11317881888035,11317881923920,60.539,35.885,96.424,0
839,11317901827496,11317901888093,11317901923979,60.597,35.886,96.483,0
840,11317921827496,11317921887839,11317921923725,60.343,35.886,96.229,0
841,11317941827496,11317941915345,11317941951699,87.849,36.354,124.203,0
842,11317961827496,11317961916341,11317961952956,88.845,36.615,125.460,0
843,11317981827496,11317981896817,11317981933327,69.321,36.510,105.831,0
844,11318001827496,11318001890677,11318001926562,63.181,35.885,99.066,0
845,11318021827496,11318021889642,11318021925527,62.146,35.885,98.031,0
846,11318041827496,11318041889492,11318041925429,61.996,35.937,97.933,0
847,11318061827496,11318061889602,11318061925487,62.106,35.885,97.991,0
848,11318081827496,11318081889817,11318081925702,62.321,35.885,98.206,0
849,11318101827496,11318101889354,11318101925240,61.858,35.886,97.744,0
850,11318121827496,11318121889725,11318121925611,62.229,35.886,98.115,0
851,11318141827496,11318141889471,11318141925356,61.975,35.885,97.860,0
852,11318161827496,11318161890832,11318161926717,63.336,35.885,99.221,0
853,11318181827496,11318181889432,11318181925317,61.936,35.885,97.821,0
854,11318201827496,11318201890532,11318201926417,63.036,35.885,98.921,0
855,11318221827496,11318221889653,11318221925538,62.157,35.885,98.042,0
856,11318241827496,11318241889451,11318241925336,61.955,35.885,97.840,0
857,11318261827496,11318261889197,11318261925082,61.701,35.885,97.586,0
858,11318281827496,11318281889359,11318281925296,61.863,35.937,97.800,0
859,11318301827496,11318301889001,11318301924886,61.505,35.885,97.390,0
860,11318321827496,11318321889997,11318321925882,62.501,35.885,98.386,0
861,11318341827496,11318341888232,11318341924117,60.736,35.885,96.621,0
862,11318361827496,11318361889020,11318361924905,61.524,35.885,97.409,0
863,11318381827496,11318381888036,11318381923922,60.540,35.886,96.426,0
864,11318401827496,11318401888459,11318401924345,60.963,35.886,96.849,0
865,11318421827496,11318421888257,11318421924195,60.761,35.938,96.699,0
866,11318441827496,11318441888212,11318441924097,60.716,35.885,96.601,0
867,11318461827496,11318461888166,11318461924051,60.670,35.885,96.555,0
868,11318481827496,11318481889162,11318481925047,61.666,35.885,97.551,0
869,11318501827496,11318501888178,11318501924064,60.682,35.886,96.568,0
870,11318521827496,11318521888028,11318521923914,60.532,35.886,96.418,0
871,11318541827496,11318541888087,11318541923972,60.591,35.885,96.476,0
872,11318561827496,11318561888145,11318561924031,60.649,35.886,96.535,0
873,11318581827496,11318581888099,11318581924037,60.603,35.938,96.541,0
874,11318601827496,11318601888158,11318601924043,60.662,35.885,96.547,0
875,11318621827496,11318621888164,11318621924049,60.668,35.885,96.553,0
876,11318641827496,11318641888327,11318641924264,60.831,35.937,96.768,0
877,11318661827496,11318661887916,11318661923854,60.420,35.938,96.358,0
878,11318681827496,11318681888339,11318681924277,60.843,35.938,96.781,0
879,11318701827496,11318701888189,11318701924075,60.693,35.886,96.579,0
880,11318721827496,11318721888039,11318721923925,60.543,35.886,96.429,0
881,11318741827496,11318741889452,11318741925337,61.956,35.885,97.841,0
882,11318761827496,11318761888052,11318761923937,60.556,35.885,96.441,0
883,11318781827496,11318781887954,11318781923839,60.458,35.885,96.343,0
884,11318801827496,11318801888169,11318801924054,60.673,35.885,96.558,0
885,11318821827496,11318821888019,11318821923956,60.523,35.937,96.460,0
886,11318841827496,11318841887973,11318841923858,60.477,35.885,96.362,0
887,11318861827496,11318861888344,11318861924281,60.848,35.937,96.785,0
888,11318881827496,11318881889079,11318881924965,61.583,35.886,97.469,0
889,11318901827496,11318901889607,11318901925492,62.111,35.885,97.996,0
890,11318921827496,11318921888415,11318921924300,60.919,35.885,96.804,0
891,11318941827496,11318941917119,11318941953421,89.623,36.302,125.925,0
892,11318961827496,11318961892542,11318961928584,65.046,36.042,101.088,0
893,11318981827496,11318981913850,11318981950309,86.354,36.459,122.813,0
894,11319001827496,11319001895992,11319001932659,68.496,36.667,105.163,0
895,11319021827496,11319021889696,11319021925634,62.200,35.938,98.138,0
896,11319041827496,11319041889651,11319041925536,62.155,35.885,98.040,0
897,11319061827496,11319061889292,11319061925178,61.796,35.886,97.682,0
898,11319081827496,11319081889351,11319081925236,61.855,35.885,97.740,0
899,11319101827496,11319101889305,11319101925190,61.809,35.885,97.694,0
900,11319121827496,11319121890926,11319121926863,63.430,35.937,99.367,0
901,11319141827496,11319141890151,11319141926036,62.655,35.885,98.540,0
902,11319161827496,11319161889688,11319161925574,62.192,35.886,98.078,0
903,11319181827496,11319181889695,11319181925580,62.199,35.885,98.084,0
904,11319201827496,11319201889649,11319201925586,62.153,35.937,98.090,0
905,11319221827496,11319221889603,11319221925540,62.107,35.937,98.044,0
906,11319241827496,11319241889297,11319241925182,61.801,35.885,97.686,0
907,11319261827496,11319261888470,11319261924355,60.974,35.885,96.859,0
908,11319281827496,11319281888789,11319281924674,61.293,35.885,97.178,0
909,11319301827496,11319301889524,11319301925409,62.028,35.885,97.913,0
910,11319321827496,11319321890364,11319321926301,62.868,35.937,98.805,0
911,11319341827496,11319341889120,11319341925057,61.624,35.937,97.561,0
912,11319361827496,11319361888137,11319361924022,60.641,35.885,96.526,0
913,11319381827496,11319381889758,11319381925643,62.262,35.885,98.147,0
914,11319401827496,11319401889399,11319401925285,61.903,35.886,97.789,0
915,11319421827496,11319421888312,11319421924249,60.816,35.937,96.753,0
916,11319441827496,11319441888579,11319441924516,61.083,35.937,97.020,0
917,11319461827496,11319461888429,11319461924366,60.933,35.937,96.870,0
918,11319481827496,11319481888175,11319481924060,60.679,35.885,96.564,0
919,11319501827496,11319501888441,11319501924379,60.945,35.938,96.883,0
920,11319521827496,11319521888395,11319521924281,60.899,35.886,96.785,0
921,11319541827496,11319541888089,11319541923974,60.593,35.885,96.478,0
922,11319561827496,11319561888200,11319561924085,60.704,35.885,96.589,0
923,11319581827496,11319581887894,11319581923831,60.398,35.937,96.335,0
924,11319601827496,11319601889150,11319601925035,61.654,35.885,97.539,0
925,11319621827496,11319621888062,11319621923948,60.566,35.886,96.452,0
926,11319641827496,11319650014487,11319650050372,8186.991,35.885,8222.876,0
927,11319661827496,11319661888387,11319661924273,60.891,35.886,96.777,0
928,11319681827496,11319681888185,11319681924071,60.689,35.886,96.575,0
929,11319701827496,11319701888140,11319701924077,60.644,35.937,96.581,0
930,11319721827496,11319721888094,11319721923979,60.598,35.885,96.483,0
931,11319741827496,11319741887996,11319741923881,60.500,35.885,96.385,0
932,11319761827496,11319761888315,11319761924200,60.819,35.885,96.704,0
933,11319781827496,11319781888113,11319781923998,60.617,35.885,96.502,0
934,11319801827496,11319801887963,11319801923848,60.467,35.885,96.352,0
935,11319821827496,11319821887917,11319821923802,60.421,35.885,96.306,0
936,11319841827496,11319841888132,11319841924017,60.636,35.885,96.521,0
937,11319861827496,11319861889284,11319861925169,61.788,35.885,97.673,0
938,11319881827496,11319881888300,11319881924186,60.804,35.886,96.690,0
939,11319901827496,11319901888098,11319901923984,60.602,35.886,96.488,0
940,11319921827496,11319921888261,11319921924146,60.765,35.885,96.650,0
941,11319941827496,11319941916236,11319941952538,88.740,36.302,125.042,0
942,11319961827496,11319961892700,11319961928898,65.204,36.198,101.402,0
943,11319981827496,11319981889426,11319981925311,61.930,35.885,97.815,0
944,11320001827496,11320001934848,11320001972504,107.352,37.656,145.008,0
945,11320021827496,11320021899803,11320021936261,72.307,36.458,108.765,0
946,11320041827496,11320041895903,11320041932517,68.407,36.614,105.021,0
947,11320061827496,11320061890440,11320061926430,62.944,35.990,98.934,0
948,11320081827496,11320081889457,11320081925342,61.961,35.885,97.846,0
949,11320101827496,11320101889567,11320101925505,62.071,35.938,98.009,0
950,11320121827496,11320121889782,11320121925719,62.286,35.937,98.223,0
951,11320141827496,11320141889528,11320141925413,62.032,35.885,97.917,0
952,11320161827496,11320161890524,11320161926461,63.028,35.937,98.965,0
953,11320181827496,11320181890374,11320181926311,62.878,35.937,98.815,0
954,11320201827496,11320201889443,11320201925380,61.947,35.937,97.884,0
955,11320221827496,11320221889188,11320221925126,61.692,35.938,97.630,0
956,11320241827496,11320241889820,11320241925757,62.324,35.937,98.261,0
957,11320261827496,11320261889409,11320261925295,61.913,35.886,97.799,0
958,11320281827496,11320281889311,11320281925197,61.815,35.886,97.701,0
959,11320301827496,11320301889422,11320301925359,61.926,35.937,97.863,0
960,11320321827496,11320321889428,11320321925313,61.932,35.885,97.817,0
961,11320341827496,11320341890632,11320341926570,63.136,35.938,99.074,0
962,11320361827496,11320361888764,11320361924649,61.268,35.885,97.153,0
963,11320381827496,11320381888509,11320381924395,61.013,35.886,96.899,0
964,11320401827496,11320401889401,11320401925338,61.905,35.937,97.842,0
965,11320421827496,11320421888522,11320421924407,61.026,35.885,96.911,0
966,11320441827496,11320441888112,11320441923997,60.616,35.885,96.501,0
967,11320461827496,11320461889733,11320461925618,62.237,35.885,98.122,0
968,11320481827496,11320481889062,11320481924999,61.566,35.937,97.503,0
969,11320501827496,11320501889901,11320501925787,62.405,35.886,98.291,0
970,11320521827496,11320521888033,11320521923918,60.537,35.885,96.422,0
971,11320541827496,11320541889028,11320541924914,61.532,35.886,97.418,0
972,11320561827496,11320561888045,11320561923930,60.549,35.885,96.434,0
973,11320581827496,11320581888312,11320581924197,60.816,35.885,96.701,0
974,11320601827496,11320601888474,11320601924360,60.978,35.886,96.864,0
975,11320621827496,11320621888168,11320621924053,60.672,35.885,96.557,0
976,11320641827496,11320641888852,11320641924737,61.356,35.885,97.241,0
977,11320661827496,11320661889170,11320661925056,61.674,35.886,97.560,0
978,11320681827496,11320681888083,11320681924020,60.587,35.937,96.524,0
979,11320701827496,11320701887985,11320701923870,60.489,35.885,96.374,0
980,11320721827496,11320721888564,11320721924449,61.068,35.885,96.953,0
981,11320741827496,11320741887998,11320741923883,60.502,35.885,96.387,0
982,11320761827496,11320761888160,11320761924045,60.664,35.885,96.549,0
983,11320781827496,11320781888427,11320781924312,60.931,35.885,96.816,0
984,11320801827496,11320801887964,11320801923902,60.468,35.938,96.406,0
985,11320821827496,11320821889012,11320821924897,61.516,35.885,97.401,0
986,11320841827496,11320841888289,11320841924227,60.793,35.938,96.731,0
987,11320861827496,11320861888035,11320861923920,60.539,35.885,96.424,0
988,11320881827496,11320881888302,11320881924239,60.806,35.937,96.743,0
989,11320901827496,11320901888152,11320901924037,60.656,35.885,96.541,0
990,11320921827496,11320921888262,11320921924148,60.766,35.886,96.652,0
991,11320941827496,11320941918112,11320941954414,90.616,36.302,126.918,0
992,11320961827496,11320961891764,11320961927858,64.268,36.094,100.362,0
993,11320981827496,11320981890833,11320981926771,63.337,35.938,99.275,0
994,11321001827496,11321001889225,11321001925110,61.729,35.885,97.614,0
995,11321021827496,11321021889179,11321021925064,61.683,35.885,97.568,0
996,11321041827496,11321041900748,11321041937466,73.252,36.718,109.970,0
997,11321061827496,11321061895806,11321061932264,68.310,36.458,104.768,0
998,11321081827496,11321081889979,11321081926021,62.483,36.042,98.525,0
999,11321101827496,11321101889569,11321101925454,62.073,35.885,97.958,0
1000,11321121827496,11321121889419,11321121925356,61.923,35.937,97.860,0
