cycle,scheduled_ns,start_ns,finish_ns,jitter_us,execution_us,response_us,deadline_miss
124,10488220387628,10488220406803,10488220490605,19.175,83.802,102.977,0
125,10488240387628,10488240409545,10488240493295,21.917,83.750,105.667,0
126,10488260387628,10488260410724,10488260494526,23.096,83.802,106.898,0
127,10488280387628,10488280409143,10488280492945,21.515,83.802,105.317,0
128,10488300387628,10488300409177,10488300492926,21.549,83.749,105.298,0
129,10488320387628,10488320406450,10488320490252,18.822,83.802,102.624,0
130,10488340387628,10488340409296,10488340493046,21.668,83.750,105.418,0
131,10488360387628,10488360409069,10488360492819,21.441,83.750,105.191,0
132,10488380387628,10488380408999,10488380492748,21.371,83.749,105.120,0
133,10488400387628,10488400408928,10488400492678,21.300,83.750,105.050,0
134,10488420387628,10488420416930,10488420500784,29.302,83.854,113.156,0
135,10488440387628,10488440410922,10488440494724,23.294,83.802,107.096,0
136,10488460387628,10488460409654,10488460493456,22.026,83.802,105.828,0
137,10488480387628,10488480403489,10488480487239,15.861,83.750,99.611,0
138,10488500387628,10488500405763,10488500489512,18.135,83.749,101.884,0
139,10488520387628,10488520419702,10488520503452,32.074,83.750,115.824,0
140,10488540387628,10488540429892,10488540518902,42.264,89.010,131.274,0
141,10488560387628,10488560432426,10488560534457,44.798,102.031,146.829,0
142,10488580387628,10488580420324,10488580504542,32.696,84.218,116.914,0
143,10488600387628,10488600403899,10488600487753,16.271,83.854,100.125,0
144,10488620387628,10488620403204,10488620487005,15.576,83.801,99.377,0
145,10488640387628,10488640400060,10488640462872,12.432,62.812,75.244,0
146,10488660387628,10488660398948,10488660461760,11.320,62.812,74.132,0
147,10488680387628,10488680399607,10488680462419,11.979,62.812,74.791,0
148,10488700387628,10488700398755,10488700461619,11.127,62.864,73.991,0
149,10488720387628,10488720404309,10488720467173,16.681,62.864,79.545,0
150,10488740387628,10488740403093,10488740486894,15.465,83.801,99.266,0
151,10488760387628,10488760411460,10488760495261,23.832,83.801,107.633,0
152,10488780387628,10488780409931,10488780493680,22.303,83.749,106.052,0
153,10488800387628,10488800409860,10488800493662,22.232,83.802,106.034,0
154,10488820387628,10488820409581,10488820493331,21.953,83.750,105.703,0
155,10488840387628,10488840406542,10488840490396,18.914,83.854,102.768,0
156,10488860387628,10488860411784,10488860495585,24.156,83.801,107.957,0
157,10488880387628,10488880409630,10488880493432,22.002,83.802,105.804,0
158,10488900387628,10488900409194,10488900492944,21.566,83.750,105.316,0
159,10488920387628,10488920409853,10488920493655,22.225,83.802,106.027,0
160,10488940387628,10488940407491,10488940491292,19.863,83.801,103.664,0
161,10488960387628,10488960417837,10488960501899,30.209,84.062,114.271,0
162,10488980387628,10488980405526,10488980489328,17.898,83.802,101.700,0
163,10489000387628,10489000405039,10489000488893,17.411,83.854,101.265,0
164,10489020387628,10489020404760,10489020488510,17.132,83.750,100.882,0
165,10489040387628,10489040405575,10489040489377,17.947,83.802,101.749,0
166,10489060387628,10489060405140,10489060488941,17.512,83.801,101.313,0
167,10489080387628,10489080405382,10489080489183,17.754,83.801,101.555,0
168,10489100387628,10489100409634,10489100493384,22.006,83.750,105.756,0
169,10489120387628,10489120409459,10489120493209,21.831,83.750,105.581,0
170,10489140387628,10489140406940,10489140490690,19.312,83.750,103.062,0
171,10489160387628,10489160411036,10489160495047,23.408,84.011,107.419,0
172,10489180387628,10489180409976,10489180493726,22.348,83.750,106.098,0
173,10489200387628,10489200409749,10489200493551,22.121,83.802,105.923,0
174,10489220387628,10489220409054,10489220492855,21.426,83.801,105.227,0
175,10489240387628,10489240402681,10489240486431,15.053,83.750,98.803,0
176,10489260387628,10489260410787,10489260494537,23.159,83.750,106.909,0
177,10489280387628,10489280409363,10489280493112,21.735,83.749,105.484,0
178,10489300387628,10489300409917,10489300493719,22.289,83.802,106.091,0
179,10489320387628,10489320408648,10489320492450,21.020,83.802,104.822,0
180,10489340387628,10489340402692,10489340486494,15.064,83.802,98.866,0
181,10489360387628,10489360406319,10489360490121,18.691,83.802,102.493,0
182,10489380387628,10489380409322,10489380493071,21.694,83.749,105.443,0
183,10489400387628,10489400409720,10489400493470,22.092,83.750,105.842,0
184,10489420387628,10489420409024,10489420492774,21.396,83.750,105.146,0
185,10489440387628,10489440407704,10489440491453,20.076,83.749,103.825,0
186,10489460387628,10489460411070,10489460494872,23.442,83.802,107.244,0
187,10489480387628,10489480409541,10489480493291,21.913,83.750,105.663,0
188,10489500387628,10489500402648,10489500486398,15.020,83.750,98.770,0
189,10489520387628,10489520408046,10489520491796,20.418,83.750,104.168,0
190,10489540387628,10489540420527,10489540504329,32.899,83.802,116.701,0
191,10489560387628,10489560409936,10489560493738,22.308,83.802,106.110,0
192,10489580387628,10489580428563,10489580571115,40.935,142.552,183.487,0
193,10489600387628,10489600428440,10489600513128,40.812,84.688,125.500,0
194,10489620387628,10489620426026,10489620510661,38.398,84.635,123.033,0
195,10489640387628,10489640421737,10489640506372,34.109,84.635,118.744,0
196,10489660387628,10489660400416,10489660463228,12.788,62.812,75.600,0
197,10489680387628,10489680398679,10489680461491,11.051,62.812,73.863,0
198,10489700387628,10489700399389,10489700462358,11.761,62.969,74.730,0
199,10489720387628,10489720398954,10489720461818,11.326,62.864,74.190,0
200,10489740387628,10489740399196,10489740462008,11.568,62.812,74.380,0
201,10489760387628,10489760411729,10489760495687,24.101,83.958,108.059,0
202,10489780387628,10489780406034,10489780489783,18.406,83.749,102.155,0
203,10489800387628,10489800406536,10489800490286,18.908,83.750,102.658,0
204,10489820387628,10489820405580,10489820489330,17.952,83.750,101.702,0
205,10489840387628,10489840405926,10489840489728,18.298,83.802,102.100,0
206,10489860387628,10489860407001,10489860490803,19.373,83.802,103.175,0
207,10489880387628,10489880410576,10489880494326,22.948,83.750,106.698,0
208,10489900387628,10489900410089,10489900493891,22.461,83.802,106.263,0
209,10489920387628,10489920409654,10489920493403,22.026,83.749,105.775,0
210,10489940387628,10489940409583,10489940493385,21.955,83.802,105.757,0
211,10489960387628,10489960412793,10489960496908,25.165,84.115,109.280,0
212,10489980387628,10489980408348,10489980492097,20.720,83.749,104.469,0
213,10490000387628,10490000402860,10490000486662,15.232,83.802,99.034,0
214,10490020387628,10490020406383,10490020490341,18.755,83.958,102.713,0
215,10490040387628,10490040409802,10490040493604,22.174,83.802,105.976,0
216,10490060387628,10490060421763,10490060505512,34.135,83.749,117.884,0
217,10490080387628,10490080407473,10490080491275,19.845,83.802,103.647,0
218,10490100387628,10490100410007,10490100493756,22.379,83.749,106.128,0
219,10490120387628,10490120409311,10490120493113,21.683,83.802,105.485,0
220,10490140387628,10490140408980,10490140492729,21.352,83.749,105.101,0
221,10490160387628,10490160407034,10490160490836,19.406,83.802,103.208,0
222,10490180387628,10490180407068,10490180490817,19.440,83.749,103.189,0
223,10490200387628,10490200410018,10490200493819,22.390,83.801,106.191,0
224,10490220387628,10490220410624,10490220494374,22.996,83.750,106.746,0
225,10490240387628,10490240409303,10490240493053,21.675,83.750,105.425,0
226,10490260387628,10490260409962,10490260493764,22.334,83.802,106.136,0
227,10490280387628,10490280409839,10490280493641,22.211,83.802,106.013,0
228,10490300387628,10490300411695,10490300495497,24.067,83.802,107.869,0
229,10490320387628,10490320409489,10490320493239,21.861,83.750,105.611,0
230,10490340387628,10490340409314,10490340493064,21.686,83.750,105.436,0
231,10490360387628,10490360409400,10490360493150,21.772,83.750,105.522,0
232,10490380387628,10490380409537,10490380493391,21.909,83.854,105.763,0
233,10490400387628,10490400406654,10490400490508,19.026,83.854,102.880,0
234,10490420387628,10490420408979,10490420492729,21.351,83.750,105.101,0
235,10490440387628,10490440409169,10490440492971,21.541,83.802,105.343,0
236,10490460387628,10490460409046,10490460492796,21.418,83.750,105.168,0
237,10490480387628,10490480409653,10490480493402,22.025,83.749,105.774,0
238,10490500387628,10490500406196,10490500489946,18.568,83.750,102.318,0
239,10490520387628,10490520405397,10490520489198,17.769,83.801,101.570,0
240,10490540387628,10490540408659,10490540492461,21.031,83.802,104.833,0
241,10490560387628,10490560403588,10490560487390,15.960,83.802,99.762,0
242,10490580387628,10490580406747,10490580490549,19.119,83.802,102.921,0
243,10490600387628,10490600409749,10490600493499,22.121,83.750,105.871,0
244,10490620387628,10490620409366,10490620493116,21.738,83.750,105.488,0
245,10490640387628,10490640429660,10490640531534,42.032,101.874,143.906,0
246,10490660387628,10490660439224,10490660523859,51.596,84.635,136.231,0
247,10490680387628,10490680416289,10490680480091,28.661,63.802,92.463,0
248,10490700387628,10490700399552,10490700462416,11.924,62.864,74.788,0
249,10490720387628,10490720399012,10490720461825,11.384,62.813,74.197,0
250,10490740387628,10490740398473,10490740461285,10.845,62.812,73.657,0
251,10490760387628,10490760398402,10490760461266,10.774,62.864,73.638,0
252,10490780387628,10490780399529,10490780462394,11.901,62.865,74.766,0
253,10490800387628,10490800402948,10490800486750,15.320,83.802,99.122,0
254,10490820387628,10490820407617,10490820491367,19.989,83.750,103.739,0
255,10490840387628,10490840409890,10490840493692,22.262,83.802,106.064,0
256,10490860387628,10490860412528,10490860496329,24.900,83.801,108.701,0
257,10490880387628,10490880420009,10490880503811,32.381,83.802,116.183,0
258,10490900387628,10490900410615,10490900494417,22.987,83.802,106.789,0
259,10490920387628,10490920409607,10490920493409,21.979,83.802,105.781,0
260,10490940387628,10490940409588,10490940493390,21.960,83.802,105.762,0
261,10490960387628,10490960415403,10490960499413,27.775,84.010,111.785,0
262,10490980387628,10490980406374,10490980490124,18.746,83.750,102.496,0
263,10491000387628,10491000407136,10491000490990,19.508,83.854,103.362,0
264,10491020387628,10491020409670,10491020493419,22.042,83.749,105.791,0
265,10491040387628,10491040405745,10491040489494,18.117,83.749,101.866,0
266,10491060387628,10491060409789,10491060493538,22.161,83.749,105.910,0
267,10491080387628,10491080405759,10491080489509,18.131,83.750,101.881,0
268,10491100387628,10491100409907,10491100493709,22.279,83.802,106.081,0
269,10491120387628,10491120406660,10491120490461,19.032,83.801,102.833,0
270,10491140387628,10491140409766,10491140493568,22.138,83.802,105.940,0
271,10491160387628,10491160409383,10491160493184,21.755,83.801,105.556,0
272,10491180387628,10491180409416,10491180493166,21.788,83.750,105.538,0
273,10491200387628,10491200406949,10491200490699,19.321,83.750,103.071,0
274,10491220387628,10491220410004,10491220493753,22.376,83.749,106.125,0
275,10491240387628,10491240409672,10491240493422,22.044,83.750,105.794,0
276,10491260387628,10491260410747,10491260494497,23.119,83.750,106.869,0
277,10491280387628,10491280409479,10491280493228,21.851,83.749,105.600,0
278,10491300387628,10491300407012,10491300490762,19.384,83.750,103.134,0
279,10491320387628,10491320409441,10491320493243,21.813,83.802,105.615,0
280,10491340387628,10491340409318,10491340493068,21.690,83.750,105.440,0
281,10491360387628,10491360408258,10491360492216,20.630,83.958,104.588,0
282,10491380387628,10491380410687,10491380494437,23.059,83.750,106.809,0
283,10491400387628,10491400407179,10491400491033,19.551,83.854,103.405,0
284,10491420387628,10491420410285,10491420494087,22.657,83.802,106.459,0
285,10491440387628,10491440407246,10491440490995,19.618,83.749,103.367,0
286,10491460387628,10491460409467,10491460493268,21.839,83.801,105.640,0
287,10491480387628,10491480409188,10491480492937,21.560,83.749,105.309,0
288,10491500387628,10491500407033,10491500490783,19.405,83.750,103.155,0
289,10491520387628,10491520408890,10491520492691,21.262,83.801,105.063,0
290,10491540387628,10491540405694,10491540489496,18.066,83.802,101.868,0
291,10491560387628,10491560408384,10491560492133,20.756,83.749,104.505,0
292,10491580387628,10491580406334,10491580490135,18.706,83.801,102.507,0
293,10491600387628,10491600403502,10491600487356,15.874,83.854,99.728,0
294,10491620387628,10491620410515,10491620494317,22.887,83.802,106.689,0
295,10491640387628,10491640409298,10491640493048,21.670,83.750,105.420,0
296,10491660387628,10491660409228,10491660492977,21.600,83.749,105.349,0
297,10491680387628,10491680422178,10491680505875,34.550,83.697,118.247,0
298,10491700387628,10491700427628,10491700512523,40.000,84.895,124.895,0
299,10491720387628,10491720428963,10491720501723,41.335,72.760,114.095,0
300,10491740387628,10491740419257,10491740491861,31.629,72.604,104.233,0
301,10491760387628,10491760405124,10491760477050,17.496,71.926,89.422,0
302,10491780387628,10491780400574,10491780472396,12.946,71.822,84.768,0
303,10491800387628,10491800413211,10491800485086,25.583,71.875,97.458,0
304,10491820387628,10491820399547,10491820462515,11.919,62.968,74.887,0
305,10491840387628,10491840398747,10491840461559,11.119,62.812,73.931,0
306,10491860387628,10491860398728,10491860461540,11.100,62.812,73.912,0
307,10491880387628,10491880398970,10491880461782,11.342,62.812,74.154,0
308,10491900387628,10491900398222,10491900461086,10.594,62.864,73.458,0
309,10491920387628,10491920411797,10491920495599,24.169,83.802,107.971,0
310,10491940387628,10491940409590,10491940493392,21.962,83.802,105.764,0
311,10491960387628,10491960419259,10491960503269,31.631,84.010,115.641,0
312,10491980387628,10491980406376,10491980490178,18.748,83.802,102.550,0
313,10492000387628,10492000408180,10492000491982,20.552,83.802,104.354,0
314,10492020387628,10492020406182,10492020489932,18.554,83.750,102.304,0
315,10492040387628,10492040405799,10492040489601,18.171,83.802,101.973,0
316,10492060387628,10492060405259,10492060489061,17.631,83.802,101.433,0
317,10492080387628,10492080405761,10492080489563,18.133,83.802,101.935,0
318,10492100387628,10492100409492,10492100493294,21.864,83.802,105.666,0
319,10492120387628,10492120410724,10492120494577,23.096,83.853,106.949,0
320,10492140387628,10492140409455,10492140493309,21.827,83.854,105.681,0
321,10492160387628,10492160406519,10492160490321,18.891,83.802,102.693,0
322,10492180387628,10492180408480,10492180492282,20.852,83.802,104.654,0
323,10492200387628,10492200420128,10492200503929,32.500,83.801,116.301,0
324,10492220387628,10492220409692,10492220493442,22.064,83.750,105.814,0
325,10492240387628,10492240409413,10492240493215,21.785,83.802,105.587,0
326,10492260387628,10492260406842,10492260490644,19.214,83.802,103.016,0
327,10492280387628,10492280409532,10492280493334,21.904,83.802,105.706,0
328,10492300387628,10492300409148,10492300492950,21.520,83.802,105.322,0
329,10492320387628,10492320407046,10492320490900,19.418,83.854,103.272,0
330,10492340387628,10492340409580,10492340493381,21.952,83.801,105.753,0
331,10492360387628,10492360408884,10492360492634,21.256,83.750,105.006,0
332,10492380387628,10492380408865,10492380492615,21.237,83.750,104.987,0
333,10492400387628,10492400409159,10492400492961,21.531,83.802,105.333,0
334,10492420387628,10492420406692,10492420490494,19.064,83.802,102.866,0
335,10492440387628,10492440409694,10492440493444,22.066,83.750,105.816,0
336,10492460387628,10492460409311,10492460493061,21.683,83.750,105.433,0
337,10492480387628,10492480406896,10492480490698,19.268,83.802,103.070,0
338,10492500387628,10492500406617,10492500490367,18.989,83.750,102.739,0
339,10492520387628,10492520407015,10492520490817,19.387,83.802,103.189,0
340,10492540387628,10492540409809,10492540493558,22.181,83.749,105.930,0
341,10492560387628,10492560406925,10492560490675,19.297,83.750,103.047,0
342,10492580387628,10492580406386,10492580490135,18.758,83.749,102.507,0
343,10492600387628,10492600409648,10492600493398,22.020,83.750,105.770,0
344,10492620387628,10492620402494,10492620486296,14.866,83.802,98.668,0
345,10492640387628,10492640407996,10492640491954,20.368,83.958,104.326,0
346,10492660387628,10492660409956,10492660493758,22.328,83.802,106.130,0
347,10492680387628,10492680409573,10492680493375,21.945,83.802,105.747,0
348,10492700387628,10492700409398,10492700493148,21.770,83.750,105.520,0
349,10492720387628,10492720419640,10492720503442,32.012,83.802,115.814,0
350,10492740387628,10492740431965,10492740540766,44.337,108.801,153.138,0
351,10492760387628,10492760430123,10492760565279,42.495,135.156,177.651,0
352,10492780387628,10492780432344,10492780541666,44.716,109.322,154.038,0
353,10492800387628,10492800407638,10492800491908,20.010,84.270,104.280,0
354,10492820387628,10492820402827,10492820486629,15.199,83.802,99.001,0
355,10492840387628,10492840399944,10492840462704,12.316,62.760,75.076,0
356,10492860387628,10492860401279,10492860464196,13.651,62.917,76.568,0
357,10492880387628,10492880398969,10492880461833,11.341,62.864,74.205,0
358,10492900387628,10492900398690,10492900461554,11.062,62.864,73.926,0
359,10492920387628,10492920398723,10492920461535,11.095,62.812,73.907,0
360,10492940387628,10492940402350,10492940486152,14.722,83.802,98.524,0
361,10492960387628,10492960413945,10492960498060,26.317,84.115,110.432,0
362,10492980387628,10492980403718,10492980487468,16.090,83.750,99.840,0
363,10493000387628,10493000406981,10493000490783,19.353,83.802,103.155,0
364,10493020387628,10493020409983,10493020493732,22.355,83.749,106.104,0
365,10493040387628,10493040407464,10493040491214,19.836,83.750,103.586,0
366,10493060387628,10493060409789,10493060493591,22.161,83.802,105.963,0
367,10493080387628,10493080406072,10493080489874,18.444,83.802,102.246,0
368,10493100387628,10493100409543,10493100493345,21.915,83.802,105.717,0
369,10493120387628,10493120409993,10493120493795,22.365,83.802,106.167,0
370,10493140387628,10493140421120,10493140504974,33.492,83.854,117.346,0
371,10493160387628,10493160409955,10493160493809,22.327,83.854,106.181,0
372,10493180387628,10493180409207,10493180493009,21.579,83.802,105.381,0
373,10493200387628,10493200407313,10493200491115,19.685,83.802,103.487,0
374,10493220387628,10493220409794,10493220493596,22.166,83.802,105.968,0
375,10493240387628,10493240419307,10493240503109,31.679,83.802,115.481,0
376,10493260387628,10493260407361,10493260491163,19.733,83.802,103.535,0
377,10493280387628,10493280409165,10493280492915,21.537,83.750,105.287,0
378,10493300387628,10493300409354,10493300493156,21.726,83.802,105.528,0
379,10493320387628,10493320409596,10493320493398,21.968,83.802,105.770,0
380,10493340387628,10493340419525,10493340503327,31.897,83.802,115.699,0
381,10493360387628,10493360409715,10493360493516,22.087,83.801,105.888,0
382,10493380387628,10493380409383,10493380493185,21.755,83.802,105.557,0
383,10493400387628,10493400406396,10493400490198,18.768,83.802,102.570,0
384,10493420387628,10493420408877,10493420492679,21.249,83.802,105.051,0
385,10493440387628,10493440420004,10493440503754,32.376,83.750,116.126,0
386,10493460387628,10493460409516,10493460493318,21.888,83.802,105.690,0
387,10493480387628,10493480409497,10493480493299,21.869,83.802,105.671,0
388,10493500387628,10493500402031,10493500485833,14.403,83.802,98.205,0
389,10493520387628,10493520406908,10493520490710,19.280,83.802,103.082,0
390,10493540387628,10493540407097,10493540490847,19.469,83.750,103.219,0
391,10493560387628,10493560409995,10493560493797,22.367,83.802,106.169,0
392,10493580387628,10493580405601,10493580489351,17.973,83.750,101.723,0
393,10493600387628,10493600408812,10493600492561,21.184,83.749,104.933,0
394,10493620387628,10493620409157,10493620492907,21.529,83.750,105.279,0
395,10493640387628,10493640409086,10493640492888,21.458,83.802,105.260,0
396,10493660387628,10493660411151,10493660494953,23.523,83.802,107.325,0
397,10493680387628,10493680408059,10493680491913,20.431,83.854,104.285,0
398,10493700387628,10493700409707,10493700493457,22.079,83.750,105.829,0
399,10493720387628,10493720409532,10493720493334,21.904,83.802,105.706,0
400,10493740387628,10493740406857,10493740490659,19.229,83.802,103.031,0
401,10493760387628,10493760407619,10493760491681,19.991,84.062,104.053,0
402,10493780387628,10493780406663,10493780490413,19.035,83.750,102.785,0
403,10493800387628,10493800436800,10493800521435,49.172,84.635,133.807,0
404,10493820387628,10493820430531,10493820583916,42.903,153.385,196.288,0
405,10493840387628,10493840426763,10493840511606,39.135,84.843,123.978,0
406,10493860387628,10493860400806,10493860463775,13.178,62.969,76.147,0
407,10493880387628,10493880398912,10493880461777,11.284,62.865,74.149,0
408,10493900387628,10493900399258,10493900462018,11.630,62.760,74.390,0
409,10493920387628,10493920399135,10493920461947,11.507,62.812,74.319,0
410,10493940387628,10493940399064,10493940461876,11.436,62.812,74.248,0
411,10493960387628,10493960413264,10493960497378,25.636,84.114,109.750,0
412,10493980387628,10493980402933,10493980486682,15.305,83.749,99.054,0
413,10494000387628,10494000408747,10494000492497,21.119,83.750,104.869,0
414,10494020387628,10494020440551,10494020524821,52.923,84.270,137.193,0
415,10494040387628,10494040406730,10494040490532,19.102,83.802,102.904,0
416,10494060387628,10494060406034,10494060489836,18.406,83.802,102.208,0
417,10494080387628,10494080405078,10494080488827,17.450,83.749,101.199,0
418,10494100387628,10494100405319,10494100489121,17.691,83.802,101.493,0
419,10494120387628,10494120409727,10494120493529,22.099,83.802,105.901,0
420,10494140387628,10494140409917,10494140493719,22.289,83.802,106.091,0
421,10494160387628,10494160424481,10494160508179,36.853,83.698,120.551,0
422,10494180387628,10494180409983,10494180493681,22.355,83.698,106.053,0
423,10494200387628,10494200409548,10494200493297,21.920,83.749,105.669,0
424,10494220387628,10494220409268,10494220492966,21.640,83.698,105.338,0
425,10494240387628,10494240403156,10494240486957,15.528,83.801,99.329,0
426,10494260387628,10494260420793,10494260504595,33.165,83.802,116.967,0
427,10494280387628,10494280410201,10494280494055,22.573,83.854,106.427,0
428,10494300387628,10494300409453,10494300493203,21.825,83.750,105.575,0
429,10494320387628,10494320409695,10494320493444,22.067,83.749,105.816,0
430,10494340387628,10494340409259,10494340493009,21.631,83.750,105.381,0
431,10494360387628,10494360409553,10494360493406,21.925,83.853,105.778,0
432,10494380387628,10494380409638,10494380493440,22.010,83.802,105.812,0
433,10494400387628,10494400409567,10494400493317,21.939,83.750,105.689,0
434,10494420387628,10494420409079,10494420492829,21.451,83.750,105.201,0
435,10494440387628,10494440409008,10494440492810,21.380,83.802,105.182,0
436,10494460387628,10494460409198,10494460492947,21.570,83.749,105.319,0
437,10494480387628,10494480409648,10494480493501,22.020,83.853,105.873,0
438,10494500387628,10494500406712,10494500490514,19.084,83.802,102.886,0
439,10494520387628,10494520409245,10494520492995,21.617,83.750,105.367,0
440,10494540387628,10494540408758,10494540492559,21.130,83.801,104.931,0
441,10494560387628,10494560406916,10494560490718,19.288,83.802,103.090,0
442,10494580387628,10494580406897,10494580490699,19.269,83.802,103.071,0
443,10494600387628,10494600405784,10494600489586,18.156,83.802,101.958,0
444,10494620387628,10494620409203,10494620493005,21.575,83.802,105.377,0
445,10494640387628,10494640409132,10494640492934,21.504,83.802,105.306,0
446,10494660387628,10494660408644,10494660492394,21.016,83.750,104.766,0
447,10494680387628,10494680406542,10494680490344,18.914,83.802,102.716,0
448,10494700387628,10494700409179,10494700492981,21.551,83.802,105.353,0
449,10494720387628,10494720407962,10494720491712,20.334,83.750,104.084,0
450,10494740387628,10494740409975,10494740493777,22.347,83.802,106.149,0
451,10494760387628,10494760410477,10494760494331,22.849,83.854,106.703,0
452,10494780387628,10494780408218,10494780492124,20.590,83.906,104.496,0
453,10494800387628,10494800409970,10494800493772,22.342,83.802,106.144,0
454,10494820387628,10494820406774,10494820490576,19.146,83.802,102.948,0
455,10494840387628,10494840425922,10494840527849,38.294,101.927,140.221,0
456,10494860387628,10494860434809,10494860519288,47.181,84.479,131.660,0
457,10494880387628,10494880454842,10494880527030,67.214,72.188,139.402,0
458,10494900387628,10494900419146,10494900491698,31.518,72.552,104.070,0
459,10494920387628,10494920402252,10494920474127,14.624,71.875,86.499,0
460,10494940387628,10494940401765,10494940473587,14.137,71.822,85.959,0
461,10494960387628,10494960409975,10494960482110,22.347,72.135,94.482,0
462,10494980387628,10494980401414,10494980473185,13.786,71.771,85.557,0
463,10495000387628,10495000400666,10495000472437,13.038,71.771,84.809,0
464,10495020387628,10495020400543,10495020472366,12.915,71.823,84.738,0
465,10495040387628,10495040405993,10495040477763,18.365,71.770,90.135,0
466,10495060387628,10495060407484,10495060479307,19.856,71.823,91.679,0
467,10495080387628,10495080404601,10495080476423,16.973,71.822,88.795,0
468,10495100387628,10495100405832,10495100489634,18.204,83.802,102.006,0
469,10495120387628,10495120405448,10495120489250,17.820,83.802,101.622,0
470,10495140387628,10495140409960,10495140493762,22.332,83.802,106.134,0
471,10495160387628,10495160409837,10495160493587,22.209,83.750,105.959,0
472,10495180387628,10495180422162,10495180506016,34.534,83.854,118.388,0
473,10495200387628,10495200407716,10495200491570,20.088,83.854,103.942,0
474,10495220387628,10495220410145,10495220493947,22.517,83.802,106.319,0
475,10495240387628,10495240409605,10495240493407,21.977,83.802,105.779,0
476,10495260387628,10495260407295,10495260491044,19.667,83.749,103.416,0
477,10495280387628,10495280407380,10495280491234,19.752,83.854,103.606,0
478,10495300387628,10495300407413,10495300491215,19.785,83.802,103.587,0
479,10495320387628,10495320409946,10495320493748,22.318,83.802,106.120,0
480,10495340387628,10495340410656,10495340494406,23.028,83.750,106.778,0
481,10495360387628,10495360409387,10495360493189,21.759,83.802,105.561,0
482,10495380387628,10495380409316,10495380493066,21.688,83.750,105.438,0
483,10495400387628,10495400410026,10495400493776,22.398,83.750,106.148,0
484,10495420387628,10495420409487,10495420493236,21.859,83.749,105.608,0
485,10495440387628,10495440409259,10495440493061,21.631,83.802,105.433,0
486,10495460387628,10495460409292,10495460493042,21.664,83.750,105.414,0
487,10495480387628,10495480409065,10495480492815,21.437,83.750,105.187,0
488,10495500387628,10495500407171,10495500490973,19.543,83.802,103.345,0
489,10495520387628,10495520409288,10495520493037,21.660,83.749,105.409,0
490,10495540387628,10495540409425,10495540493175,21.797,83.750,105.547,0
491,10495560387628,10495560409198,10495560492999,21.570,83.801,105.371,0
492,10495580387628,10495580409231,10495580492980,21.603,83.749,105.352,0
493,10495600387628,10495600407076,10495600490878,19.448,83.802,103.250,0
494,10495620387628,10495620406068,10495620489870,18.440,83.802,102.242,0
495,10495640387628,10495640409330,10495640493132,21.702,83.802,105.504,0
496,10495660387628,10495660409259,10495660493061,21.631,83.802,105.433,0
497,10495680387628,10495680409240,10495680492990,21.612,83.750,105.362,0
498,10495700387628,10495700407086,10495700490888,19.458,83.802,103.260,0
499,10495720387628,10495720409463,10495720493212,21.835,83.749,105.584,0
500,10495740387628,10495740409600,10495740493350,21.972,83.750,105.722,0
501,10495760387628,10495760409893,10495760493799,22.265,83.906,106.171,0
502,10495780387628,10495780405760,10495780489562,18.132,83.802,101.934,0
503,10495800387628,10495800406001,10495800489647,18.373,83.646,102.019,0
504,10495820387628,10495820406347,10495820490097,18.719,83.750,102.469,0
505,10495840387628,10495840405599,10495840489349,17.971,83.750,101.721,0
506,10495860387628,10495860412351,10495860496100,24.723,83.749,108.472,0
507,10495880387628,10495880408582,10495880492331,20.954,83.749,104.703,0
508,10495900387628,10495900434813,10495900518979,47.185,84.166,131.351,0
509,10495920387628,10495920437971,10495920522554,50.343,84.583,134.926,0
510,10495940387628,10495940423889,10495940508420,36.261,84.531,120.792,0
511,10495960387628,10495960414026,10495960498193,26.398,84.167,110.565,0
512,10495980387628,10495980402757,10495980486559,15.129,83.802,98.931,0
513,10496000387628,10496000406436,10496000490342,18.808,83.906,102.714,0
514,10496020387628,10496020399230,10496020462042,11.602,62.812,74.414,0
515,10496040387628,10496040398742,10496040461554,11.114,62.812,73.926,0
516,10496060387628,10496060403254,10496060466119,15.626,62.865,78.491,0
517,10496080387628,10496080401464,10496080464329,13.836,62.865,76.701,0
518,10496100387628,10496100401602,10496100464466,13.974,62.864,76.838,0
519,10496120387628,10496120405176,10496120488978,17.548,83.802,101.350,0
520,10496140387628,10496140405261,10496140489011,17.633,83.750,101.383,0
521,10496160387628,10496160409721,10496160493523,22.093,83.802,105.895,0
522,10496180387628,10496180409234,10496180492983,21.606,83.749,105.355,0
523,10496200387628,10496200422496,10496200506193,34.868,83.697,118.565,0
524,10496220387628,10496220410133,10496220493987,22.505,83.854,106.359,0
525,10496240387628,10496240409906,10496240493655,22.278,83.749,106.027,0
526,10496260387628,10496260410564,10496260494314,22.936,83.750,106.686,0
527,10496280387628,10496280409816,10496280493565,22.188,83.749,105.937,0
528,10496300387628,10496300419484,10496300503234,31.856,83.750,115.606,0
529,10496320387628,10496320407590,10496320491392,19.962,83.802,103.764,0
530,10496340387628,10496340409550,10496340493300,21.922,83.750,105.672,0
531,10496360387628,10496360410312,10496360494062,22.684,83.750,106.434,0
532,10496380387628,10496380409408,10496380493158,21.780,83.750,105.530,0
533,10496400387628,10496400419337,10496400503034,31.709,83.697,115.406,0
